,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2022-11-10,AAPL,141.24000549316406,146.8699951171875,139.5,146.0536346435547,118854000.0,3.0,-1.805131108032299,155.15414351886253,132.5913765006687,49.339061608671436,10.610971458523903,4.314265980626243,142.8875981648763,149.7756253560384,23.530000686645508,16.939767286818228
1,2022-11-11,AAPL,145.82000732421875,150.00999450683594,144.3699951171875,148.86788940429688,93979700.0,4.0,-1.1350177071660426,155.50445525347286,133.38956024945682,50.85768228938669,66.6638070835171,2.7584850872843467,143.2763870239258,149.3751703898112,22.520000457763672,0.7249214800528634
2,2022-11-14,AAPL,148.97000122070312,150.27999877929688,147.42999267578125,147.45578002929688,73374100.0,0.0,-0.7097123123885751,155.78734046124762,133.7138649830883,50.07847084451217,72.19654506133183,3.36077125676345,143.4774597167969,148.99469782511395,23.729999542236328,0.19202423355086143
3,2022-11-15,AAPL,152.22000122070312,153.58999633789062,148.55999755859375,149.2060089111328,89868300.0,1.0,-0.2287885474177358,156.24085494896076,133.9095280466447,51.04027683674325,99.09865608442901,10.615699993337396,143.61608327229817,148.7087547302246,24.540000915527344,0.270942141961249
4,2022-11-16,AAPL,149.1300048828125,149.8699951171875,147.2899932861328,147.9629364013672,64218300.0,2.0,0.051448373617063226,156.5161789716681,134.14815513477723,50.32786200424851,62.72490587261302,7.311493803669671,143.7033437093099,148.40771967569987,24.110000610351562,0.14779274840747975
5,2022-11-17,AAPL,146.42999267578125,151.47999572753906,146.14999389648438,149.88221740722656,80389400.0,3.0,0.42352594613603856,156.97701250537568,134.43986066356962,51.41109627627477,71.24518113595727,10.917506790639083,143.88668009440104,148.13370869954426,23.93000030517578,0.3248616586546133
6,2022-11-18,AAPL,152.30999755859375,152.6999969482422,149.97000122070312,150.4490509033203,74829600.0,4.0,0.7554306941383402,157.38648606735612,134.45440596145247,51.732686518959895,92.25379610464869,13.639059119897412,144.2656280517578,147.82777837117513,23.1200008392334,0.02563622949754264
7,2022-11-21,AAPL,150.16000366210938,150.3699951171875,147.72000122070312,147.1873016357422,58724100.0,0.0,0.746664607049695,157.28598186210644,134.43632648750292,49.771734954280085,50.14520648710874,7.183439062732846,144.52493031819662,147.57354914347331,22.360000610351562,0.9536673420656159
8,2022-11-22,AAPL,148.1300048828125,150.4199981689453,146.92999267578125,149.34521484375,51804100.0,1.0,0.903428816299396,157.03342129465273,134.49917453054258,51.04182271707797,53.72180241943301,4.945808439569115,144.90381774902343,147.39234924316406,21.290000915527344,0.4345216127108419
9,2022-11-23,AAPL,149.4499969482422,151.8300018310547,149.33999633789062,150.23028564453125,58301400.0,2.0,1.0865582314000903,157.25618534746843,134.4720510416917,51.56151160764811,73.61476024893528,8.586816906913748,145.33338673909506,147.2667704264323,20.350000381469727,0.07051523604469946
10,2022-11-25,AAPL,148.30999755859375,148.8800048828125,147.1199951171875,147.2867431640625,35195900.0,4.0,0.9828407578216343,157.40455951581401,134.67668438067034,49.74481839565482,28.011047586559783,2.0103687275035624,145.51095428466797,147.12009658813477,20.5,0.7697737396013572
11,2022-11-28,AAPL,145.13999938964844,146.63999938964844,143.3800048828125,143.41835021972656,69246000.0,0.0,0.5817904139277346,156.14733680111533,134.8139577545487,47.47093959942394,-29.40146355951242,8.02149443788289,145.7121348063151,146.8967051188151,22.209999084472656,1.3692627129565873
12,2022-11-29,AAPL,144.2899932861328,144.80999755859375,140.35000610351562,140.3852996826172,83763800.0,1.0,0.018994341945983706,155.28821153748265,134.4881007183767,45.773833219630596,-74.77898825589354,15.240254511450596,145.67884877522786,146.65833791097006,21.889999389648438,0.8904470133530803
13,2022-11-30,AAPL,141.39999389648438,148.72000122070312,140.5500030517578,147.20718383789062,111380900.0,2.0,0.1220366758060436,154.99922081787057,134.54135993164115,49.938082052452685,-13.8413209188069,3.9828942079070346,145.8286137898763,146.55484848022462,20.579999923706055,4.775532053970746
14,2022-12-01,AAPL,148.2100067138672,149.1300048828125,146.61000061035156,147.4856414794922,71250400.0,3.0,0.2235902629089992,155.23728164596528,134.65336166458158,50.099892777234025,23.367399845134305,2.8566335054382765,145.98402099609376,146.4323382059733,19.84000015258789,0.008375222021598887
15,2022-12-02,AAPL,145.9600067138672,148.0,145.64999389648438,146.98841857910156,65447400.0,4.0,0.2609424970706584,155.16901895806788,135.6325343866587,49.8025437081258,6.148387445761978,5.42066592481785,146.1384073893229,146.32636108398438,19.059999465942383,0.02063887452087788
16,2022-12-05,AAPL,147.77000427246094,150.9199981689453,145.77000427246094,145.81497192382812,68826400.0,0.0,0.193625084131952,154.86475481006943,136.75721174266494,49.09121707147935,16.54524642075087,2.9113630390526297,146.12527770996093,146.15267588297527,20.75,0.12213984021593759
17,2022-12-06,AAPL,147.07000732421875,147.3000030517578,141.9199981689453,142.1156463623047,64727200.0,1.0,-0.15642592617379592,154.51331011217457,137.50543988782545,46.90631815062517,-48.763999197089674,7.403471281109943,145.91669464111328,145.81706314086915,22.170000076293945,1.2645431115829802
18,2022-12-07,AAPL,142.19000244140625,143.3699951171875,140.0,140.15658569335938,69721100.0,2.0,-0.5851781280537409,154.34745622096415,137.8144929367507,45.789852453619616,-87.92694743645498,12.100142811735719,145.54716949462892,145.60748087565105,22.68000030517578,0.35993408468375804
19,2022-12-08,AAPL,142.36000061035156,143.52000427246094,141.10000610351562,141.8571014404297,62128300.0,3.0,-0.7787727208936417,152.89769627143716,140.03792994926596,46.92425237735998,-65.23785457833303,11.627267736087749,145.3332768758138,145.40191726684571,22.290000915527344,0.31885250935347004
20,2022-12-09,AAPL,142.33999633789062,145.57000732421875,140.89999389648438,141.36981201171875,76097000.0,4.0,-0.9604465845725372,153.05622064459828,139.41102331292126,46.63496674834586,-53.91509168458091,5.1477781514892085,145.25371500651042,145.23687896728515,22.829999923706055,0.016775732326484112
21,2022-12-12,AAPL,142.6999969482422,144.5,141.05999755859375,143.68685913085938,70462700.0,0.0,-0.9070027294086458,152.76941033440997,139.1797305957658,48.205630359002804,-41.600569509618374,5.147778151489221,144.88934885660808,145.13809076944986,25.0,0.574679667208047
22,2022-12-13,AAPL,149.5,149.97000122070312,144.24000549316406,144.6614227294922,93886200.0,1.0,-0.7770515845384693,152.6163558584221,139.0533493417732,48.860539596159555,19.540924796797498,10.663276170336815,144.63689219156902,144.9929992675781,22.549999237060547,0.10939067175082079
23,2022-12-14,AAPL,145.35000610351562,146.66000366210938,141.16000366210938,142.41397094726562,82291200.0,2.0,-0.8456666236407386,152.24612406492417,138.74437733888442,47.429823297274474,-29.812229178761147,1.4786272220690744,144.39854125976564,144.77040735880533,21.139999389648438,0.4574591773492117
24,2022-12-15,AAPL,141.11000061035156,141.8000030517578,136.02999877929688,135.74127197265625,98931900.0,3.0,-1.4220826935770106,152.80562477988363,136.9627101810539,43.51618663793218,-124.35070236301412,11.586355270531154,144.12374979654948,144.48922220865884,22.829999923706055,4.328875109121964
25,2022-12-16,AAPL,136.69000244140625,137.64999389648438,133.72999572753906,133.76234436035156,160156900.0,4.0,-2.0153478263482327,153.06684492466096,135.08950273158902,42.44176664258249,-165.5922991848344,16.724717235371628,143.98651733398438,144.1912701924642,22.6200008392334,0.37821905300381436
26,2022-12-19,AAPL,135.11000061035156,135.1999969482422,131.32000732421875,131.63421630859375,79592600.0,0.0,-2.626954964969059,153.1935492980927,133.08131489868464,41.30717431199907,-193.3185046986741,21.814308629937617,143.78729654947918,143.8960723876953,22.420000076293945,0.4655822388078294
27,2022-12-20,AAPL,131.38999938964844,133.25,129.88999938964844,131.5646209716797,77432800.0,1.0,-3.081749303129868,153.46031534614897,131.2522807842221,41.2698505914517,-198.28706634395252,24.732161803639478,143.56785685221354,143.59408849080404,21.479999542236328,9.780746119912486e-05
28,2022-12-21,AAPL,132.97999572753906,136.80999755859375,132.75,134.69711303710938,85928000.0,2.0,-3.1530645964337793,152.71927857015865,130.52850737954836,43.64098373205249,-140.02342339299597,13.463619582644458,143.43360748291016,143.32793197631835,20.06999969482422,1.2113608823336743
29,2022-12-22,AAPL,134.35000610351562,134.55999755859375,130.3000030517578,131.4949951171875,77852100.0,3.0,-3.4284456478031586,151.88614187904335,129.48811501792932,41.85407180274519,-172.79839318932545,18.856520634482283,143.34609629313152,143.0401761372884,21.969999313354492,1.0700114901900826
30,2022-12-23,AAPL,130.9199981689453,132.4199981689453,129.63999938964844,131.12705993652344,63814900.0,4.0,-3.6344803816890874,151.40045873234226,128.35782984187648,41.651352559281015,-164.81407569944867,20.287051062400717,142.84854380289713,142.86807098388672,20.8700008392334,0.007569537759108006
31,2022-12-27,AAPL,131.3800048828125,131.41000366210938,128.72000122070312,129.30723571777344,69007800.0,1.0,-3.899656189144565,151.48363029637792,126.86354682764554,40.644105035183365,-160.46279238700254,22.327451199982143,142.19652201334637,142.73645451863607,21.649999618530273,0.3388692045923881
32,2022-12-28,AAPL,129.6699981689453,131.02999877929688,125.87000274658203,125.33941650390625,85438400.0,2.0,-4.379495677127352,152.17398599261648,124.66860281353584,38.541850240681754,-167.29075246635242,28.396776341826342,141.45930989583334,142.4683848063151,22.139999389648438,1.7701719772348297
33,2022-12-29,AAPL,127.98999786376953,130.47999572753906,127.7300033569336,128.8895721435547,75703700.0,3.0,-4.422326214382622,151.23424348794575,123.77658414877303,41.349718090993626,-133.20724696348495,28.396776341826342,140.78209533691407,142.19908930460613,21.440000534057617,1.7336015947529801
34,2022-12-30,AAPL,128.41000366210938,129.9499969482422,127.43000030517578,129.20779418945312,77034200.0,4.0,-4.380100788748734,149.9515182370157,123.23152467069912,41.59713958696655,-121.2983574579471,29.063507870348605,140.15692392985025,141.93013381958008,21.670000076293945,0.024105271736647168
35,2023-01-03,AAPL,130.27999877929688,130.89999389648438,124.16999816894531,124.37480163574219,112117500.0,1.0,-4.682640379345884,148.9430642358504,121.97861697752853,39.01149383141612,-130.941210444084,35.98724893451266,139.30667673746746,141.59667841593424,22.899999618530273,2.6342787987146012
36,2023-01-04,AAPL,126.88999938964844,128.66000366210938,125.08000183105469,125.65763854980469,89113600.0,2.0,-4.7639748303518274,147.6876016621369,121.21834621383965,40.03498032670375,-119.81314147932746,35.98724893451264,138.48029632568358,141.3729621887207,22.010000228881836,0.2566503961853042
37,2023-01-05,AAPL,127.12999725341797,127.7699966430664,124.76000213623047,124.3250732421875,80962700.0,3.0,-4.8797095976410105,147.0191864668276,120.10770409713722,39.32580750946478,-117.41289463412109,36.680463860646356,137.71822204589844,141.12157618204753,22.459999084472656,0.17558128567167813
38,2023-01-06,AAPL,126.01000213623047,130.2899932861328,124.88999938964844,128.89950561523438,87754700.0,4.0,-4.549863774759672,146.2350546743996,119.76612788175272,42.916630737098146,-88.8559953692037,25.26134537971383,137.0366984049479,140.9702580769857,21.1299991607666,2.8445355100421974
39,2023-01-09,AAPL,130.47000122070312,133.41000366210938,129.88999938964844,129.42657470703125,70790800.0,0.0,-4.1975418631878085,145.01633041882164,119.74179946399087,43.316483773328436,-58.03039680241221,12.78991733330564,136.3432413736979,140.83831405639648,21.969999313354492,0.049087528295340514
40,2023-01-10,AAPL,130.25999450683594,131.25999450683594,128.1199951171875,130.0033416748047,63896200.0,1.0,-3.8276610420121244,143.7485448882842,119.87293796083691,43.76242077014058,-64.29024002387686,17.755691223400866,135.76712799072266,140.6390411376953,20.579999923706055,0.05493518102086921
41,2023-01-11,AAPL,131.25,133.50999450683594,130.4600067138672,132.74803161621094,69458900.0,2.0,-3.2752986820385104,141.83467775542888,120.69292234222738,45.85922255440915,-37.78665372658923,9.29885799703539,135.4114507039388,140.56179275512696,21.09000015258789,0.9450694103714473
42,2023-01-12,AAPL,133.8800048828125,134.25999450683594,131.44000244140625,132.66847229003906,71379600.0,3.0,-2.8115574211037995,139.19973355005578,122.12857150365515,45.808008020050096,-29.998854437221457,6.571700640184866,135.1542231241862,140.41653594970703,18.829999923706055,3.503283080515069e-05
43,2023-01-13,AAPL,132.02999877929688,134.9199981689453,131.66000366210938,134.0109405517578,57809700.0,4.0,-2.3090953476861955,136.98240457167364,123.5055974424865,46.844230799598684,-19.533635853784332,4.127654299940799,134.71434834798177,140.27148106892903,18.350000381469727,0.2340889060026517
44,2023-01-17,AAPL,134.8300018310547,137.2899932861328,134.1300048828125,135.18438720703125,63646600.0,1.0,-1.7955057239589962,136.86289422016938,123.5694193174283,47.74768499258408,6.796004901465988,4.297103492310538,134.30430653889974,140.14416376749674,19.360000610351562,0.17804636508230495
45,2023-01-18,AAPL,136.82000732421875,138.61000061035156,135.02999877929688,134.4584503173828,69672800.0,2.0,-1.4305685829029642,136.98263416663457,123.51928996666622,47.23391533810997,18.139919790494567,8.695323468566613,133.8866409301758,140.01252415974935,20.34000015258789,0.043552804827796936
46,2023-01-19,AAPL,134.0800018310547,136.25,133.77000427246094,134.5181121826172,58280400.0,3.0,-1.1235870434483388,137.37071613295825,123.41959758774487,47.282142876487185,9.371981420102653,3.8265850579270255,133.51007893880208,139.81767832438152,20.520000457763672,0.0025859148076688714
47,2023-01-20,AAPL,135.27999877929688,138.02000427246094,134.22000122070312,137.10366821289062,80223600.0,4.0,-0.6640148486578141,138.25644148083566,123.08777696398855,49.35723792093195,36.99312198436603,9.887784939432507,133.34301300048827,139.62985382080078,19.850000381469727,0.7760743347061113
48,2023-01-23,AAPL,138.1199951171875,143.32000732421875,137.89999389648438,140.32565307617188,81760300.0,0.0,-0.03935960896006918,139.52074648280933,122.3863259659211,51.802886609871464,97.44449617857448,25.014550290141724,133.34864857991536,139.44790903727213,19.809999465942383,1.1319461096678294
49,2023-01-24,AAPL,140.30999755859375,143.16000366210938,140.3000030517578,141.73776245117188,66435100.0,1.0,0.5631380886260047,141.3000592597373,121.63128992239159,52.83555181169781,116.00222720838201,25.01455029014173,133.34467061360678,139.33897374471027,19.200000762939453,0.2121739186380081
50,2023-01-25,AAPL,140.88999938964844,142.42999267578125,138.80999755859375,141.07147216796875,65799300.0,2.0,0.975611554586095,142.6902233055123,121.23556709976116,52.288706101185404,104.29560659158284,18.617911607154696,133.33472595214843,139.29422047932943,19.079999923706055,0.03904560559269604
51,2023-01-26,AAPL,143.1699981689453,144.25,141.89999389648438,143.15982055664062,54105100.0,3.0,1.4542483403510005,144.4013667443695,120.90968214479061,53.83783466906086,139.29237934045457,23.71452921206691,133.3171579996745,139.10325342814127,18.729999542236328,0.4445580662930626
52,2023-01-27,AAPL,143.16000366210938,147.22999572753906,143.0800018310547,145.11883544921875,70555800.0,4.0,1.9689507327046556,146.10563725836144,121.18335352532998,55.24789526587004,172.1726612185785,31.250339852679588,133.33240509033203,138.98464864095052,18.510000228881836,0.3749122255049522
53,2023-01-30,AAPL,144.9600067138672,145.5500030517578,142.85000610351562,142.2051544189453,64015300.0,0.0,2.11733901224531,147.11973334826493,121.50081566296555,52.767910420057916,147.573329905728,30.189301054572514,133.32544453938803,138.86199289957682,19.940000534057617,0.7835936111749452
54,2023-01-31,AAPL,142.6999969482422,144.33999633789062,142.27999877929688,143.4879608154297,65874500.0,1.0,2.3118005504967982,148.22228175165037,121.82628392217775,53.71419866124864,135.8525306770187,27.45952212373495,133.5836675008138,138.85370864868165,19.399999618530273,0.16427196267305516
55,2023-02-01,AAPL,143.97000122070312,146.61000061035156,141.32000732421875,144.6216278076172,77663600.0,2.0,2.5282461248512504,148.89692589411172,123.1763223969039,54.54672711625038,133.2511781485663,33.403956597405944,133.94564361572264,138.96608047485353,17.8700008392334,0.1395246650747463
56,2023-02-02,AAPL,148.89999389648438,151.17999267578125,148.1699981689453,149.98167419433594,118339000.0,3.0,3.096596117091167,150.57276040225426,123.93289145321445,58.22212179108158,182.14539352710497,43.38769976945723,134.5572255452474,139.1722610473633,18.729999542236328,2.872960141900002
57,2023-02-03,AAPL,148.02999877929688,157.3800048828125,147.8300018310547,153.64122009277344,154357300.0,4.0,3.798525315250288,152.49297218020345,124.9442943603239,60.47919925274264,191.4620099921371,53.49787277330829,135.2931121826172,139.43048451741535,18.329999923706055,1.2318649883387158
58,2023-02-06,AAPL,152.57000732421875,153.10000610351562,150.77999877929688,150.88661193847656,69858300.0,0.0,4.085440984516538,153.80069786135226,125.83527931149929,58.03764837520795,155.21501653713446,53.49787277330829,135.8327621459961,139.63318481445313,19.43000030517578,0.6282085855766534
59,2023-02-07,AAPL,150.63999938964844,155.22999572753906,150.63999938964844,153.79037475585938,83322600.0,1.0,4.49531393037654,155.44573761555978,126.62661956217458,59.80708034194724,151.83161298393716,56.5444052975399,136.57594146728516,139.96101888020834,18.65999984741211,0.7627912315489518
60,2023-02-08,AAPL,153.8800048828125,154.5800018310547,151.1699981689453,151.0755615234375,64120100.0,2.0,4.548644511237484,156.1807116739457,127.99886748865194,57.46356038790493,129.0531749168318,56.5444052975399,137.2408915201823,140.04471766153972,19.6299991607666,0.6121827236951576
61,2023-02-09,AAPL,153.77999877929688,154.3300018310547,150.4199981689453,150.03138732910156,56007100.0,3.0,4.455295378047737,156.74943121985063,129.1584835140361,56.58140310809952,112.88234701024041,52.523887108890236,137.93169657389322,140.0641092936198,20.709999084472656,0.08948626498456476
62,2023-02-10,AAPL,149.4600067138672,151.33999633789062,149.22000122070312,150.39988708496094,57450700.0,4.0,4.3607819878047,157.12231010500858,130.55874610837031,56.82338872347733,95.14571535718918,46.105957082832816,138.7670455932617,140.11317774454753,20.530000686645508,0.015410271629774356
63,2023-02-13,AAPL,150.9499969482422,154.25999450683594,150.9199981689453,153.2284393310547,62199000.0,0.0,4.462677009521428,157.8678220749349,131.7349840163737,58.65319849400944,108.3772785527484,51.422820912733336,139.57834116617838,140.18021825154622,20.34000015258789,0.7344169433314902
64,2023-02-14,AAPL,152.1199951171875,153.77000427246094,150.86000061035156,152.5810546875,61707600.0,1.0,4.440009354007145,158.35257362908163,132.98989921027385,58.07051261474853,99.04965593575197,51.09541933528615,140.35744984944662,140.25718688964844,18.90999984741211,0.032930162819105276
65,2023-02-15,AAPL,153.11000061035156,155.5,152.8800048828125,154.7024383544922,65573800.0,2.0,4.540878584757365,158.81623236962565,134.55063927344077,59.436535326920854,108.84234788318457,54.1510046013948,141.36837107340494,140.3375239054362,18.229999542236328,0.395109995552666
66,2023-02-16,AAPL,153.50999450683594,156.3300018310547,153.35000610351562,153.08900451660156,68167900.0,3.0,4.439452307425,158.6145148958384,136.60944598062645,57.95109499748263,102.08824306083876,55.57455983752464,142.28274993896486,140.38152313232422,20.170000076293945,0.21600141496148456
67,2023-02-17,AAPL,152.35000610351562,153.0,150.85000610351562,151.93368530273438,59144100.0,4.0,4.217233009748696,158.32471273330495,138.38224985214427,56.897749350577634,77.86549976916484,41.43529131640676,143.20303700764973,140.46062952677408,20.020000457763672,0.10900659889469161
68,2023-02-21,AAPL,150.1999969482422,151.3000030517578,148.41000366210938,147.880126953125,58867200.0,1.0,3.6717091559337405,157.96723800121717,139.49517197192736,53.37634588773155,48.929009776028586,29.18582487759594,143.83572438557943,140.43621139526368,22.8700008392334,1.4110878924288053
69,2023-02-22,AAPL,148.8699951171875,149.9499969482422,147.16000366210938,148.3083953857422,51011300.0,2.0,3.236625451348118,157.69634563380092,140.42312763280066,53.68960382754121,38.13428268690156,23.336130844218165,144.46511840820312,140.40417989095053,22.290000915527344,0.019770390897629646
70,2023-02-23,AAPL,150.08999633789062,150.33999633789062,147.24000549316406,148.79641723632812,48394200.0,3.0,2.897793802487598,157.22693972709564,141.66502804634186,54.05351428748147,37.178869746037876,24.476687669778364,145.0915542602539,140.4293411254883,21.139999389648438,0.024387812756675245
71,2023-02-24,AAPL,147.11000061035156,147.19000244140625,145.72000122070312,146.11729431152344,55469600.0,4.0,2.3855849120570554,156.97388100656175,142.21383414236405,51.74434605033696,6.940563368275902,17.211592027776177,145.53719635009764,140.47432352701824,21.670000076293945,0.6461647999506486
72,2023-02-27,AAPL,147.7100067138672,149.1699981689453,147.4499969482422,147.32237243652344,44998500.0,0.0,2.0532270857988806,156.8653131360899,142.54275571156634,52.68488621940197,21.232253236527974,23.434184585560956,146.0256596883138,140.58994140625,20.950000762939453,0.14011985745712185
73,2023-02-28,AAPL,147.0500030517578,149.0800018310547,146.8300018310547,146.81443786621094,50547000.0,1.0,1.7289151811466184,156.33602601290755,143.53297117947528,52.24091406124725,11.554364559937667,20.40494332454473,146.45244293212892,140.58339564005533,20.700000762939453,0.022581768585200657
74,2023-03-01,AAPL,146.8300018310547,147.22999572753906,145.00999450683594,144.72293090820312,55479000.0,2.0,1.2882780605534663,156.15518085799246,143.83731334366772,50.43066157176154,-19.829491207598466,11.79556948558253,146.77039438883463,140.5373504638672,20.579999923706055,0.40170493168858923
75,2023-03-02,AAPL,144.3800048828125,146.7100067138672,143.89999389648438,145.32052612304688,52238100.0,3.0,0.9760397289589093,156.0684556010173,143.9939284321858,50.93322050191585,-31.562163061066897,6.816158406998146,147.13246358235676,140.5095522562663,19.59000015258789,0.03862388550692205
76,2023-03-03,AAPL,148.0399932861328,151.11000061035156,147.3300018310547,150.41983032226562,70732300.0,4.0,1.1270676989696824,156.09278626867453,144.01341337732154,54.96375898948153,30.545981391319994,21.610734795419802,147.6625208536784,140.58629989624023,18.489999771118164,2.521314479828919
77,2023-03-06,AAPL,153.7899932861328,156.3000030517578,153.4600067138672,153.20852661132812,87558000.0,0.0,1.4550104825902963,156.019916467635,144.04301383021655,56.963729984539164,108.08451322093211,34.68592182053134,148.19934946695963,140.77118123372395,18.610000610351562,0.7010943846764845
78,2023-03-07,AAPL,153.6999969482422,154.02999877929688,151.1300048828125,150.98751831054688,56182000.0,1.0,1.5181899445373972,156.02816450846927,144.04485642658932,54.95312758201183,62.6467512940298,24.70378863178446,148.55474497477215,140.95169677734376,19.59000015258789,0.4200345786289205
79,2023-03-08,AAPL,152.80999755859375,153.47000122070312,151.8300018310547,152.2523956298828,47204800.0,2.0,1.651290107496692,155.78559671660534,144.13362630585559,55.870774403579354,67.94230125727614,24.703788631784473,148.90523274739584,141.1249516805013,19.110000610351562,0.14180330058076487
80,2023-03-09,AAPL,153.55999755859375,154.5399932861328,150.22999572753906,149.98159790039062,53833600.0,3.0,1.5556064834455299,155.70727751818117,144.1025491419751,53.83409965823459,45.02350197448687,17.850107288954344,149.20223693847657,141.2684814453125,22.610000610351562,0.4555268442165464
81,2023-03-10,AAPL,150.2100067138672,150.94000244140625,147.61000061035156,147.90003967285156,68572400.0,4.0,1.296862742935673,155.66881950265466,143.9278723918766,52.035357557263445,-21.65162998872057,7.507597175886617,149.36024424235026,141.33870112101238,24.799999237060547,0.39386405734202146
82,2023-03-13,AAPL,147.80999755859375,153.13999938964844,147.6999969482422,149.86207580566406,84457100.0,0.0,1.2358799284251347,155.635250303018,143.90766046358354,53.54874657114025,8.324866131323079,14.261533703475118,149.51835225423176,141.4253786722819,26.520000457763672,0.3634039405264962
